elapsed_dec,sample_id
6.41529,1900
16.0116,1840
12.0761,150
45.4444,557
19.9633,1321
26.4247,284
23.5272,2457
16.0173,305
10.5049,404
5.34081,143
7.78191,762
7.62274,2864
4.35648,1640
13.0475,2876
22.5015,2194
8.5284,2115
6.18617,1628
21.5574,122
8.65077,329
12.6987,1561
15.3379,1403
30.7892,2817
4.9583,2753
25.5884,2254
4.69025,12
6.20614,797
24.3886,2175
7.88934,2754
5.33718,1885
5.31658,2602
10.9862,386
5.58464,2449
10.8958,2708
4.64744,1711
4.84046,1489
6.403,76
14.813,2528
4.43859,78
10.5251,1788
6.03823,92
12.8253,420
11.2538,1664
10.9973,2808
8.12328,1249
5.78752,2548
12.6241,1554
8.85986,1754
2.27363,825
4.9257,489
10.5703,1599
9.74648,1941
20.9788,1286
20.0276,1682
8.36888,428
6.90198,802
13.4464,1964
16.0926,1037
11.4219,418
26.0462,2286
3.14865,1108
20.0793,2933
8.52341,1970
4.36008,310
15.9174,1774
9.35215,45
5.30881,528
6.17581,711
14.0672,105
4.3901,1138
5.00745,1163
3.40116,2715
7.71937,1540
11.5216,2570
15.7095,2174
33.7712,1977
7.42416,1692
12.3691,1834
31.4712,640
10.7394,321
4.27421,1686
13.9835,997
12.0493,2892
20.1476,2228
8.94593,63
4.92009,1732
18.9532,2003
11.6604,2107
14.7122,98
5.45149,2810
7.30332,275
4.05032,2391
12.9243,1494
16.6368,570
2.92471,154
8.23186,928
18.4066,602
8.80947,7
4.23379,2458
12.4202,1137
2.5331,724
23.597,2172
5.37197,168
3.89464,1639
11.6376,334
8.4412,2394
29.4109,609
17.147,2076
7.456,1575
9.52557,2469
2.69846,1404
3.79978,2304
15.8617,1739
38.555,2005
6.17789,1520
26.172,1994
14.1742,1861
4.85425,2117
9.99807,2149
17.0798,1405
7.98043,1825
9.90026,402
16.8203,1379
6.48584,1535
25.3016,667
4.49953,996
11.1308,888
6.70266,183
6.20578,1072
5.5629,1360
11.5639,332
9.11412,1369
11.1304,1796
5.80496,2590
16.3339,446
14.3523,1922
5.56042,2697
5.21536,59
5.24297,44
17.4592,393
5.26354,2644
14.797,2279
5.1596,2331
25.3883,633
5.49943,2750
4.6718,1316
21.7548,771
15.5306,529
12.2397,57
17.0167,550
23.0033,274
10.3717,1512
9.49046,2537
6.7944,2186
4.64404,1336
31.3888,588
15.4022,115
9.06723,502
13.3453,2300
7.03366,338
12.5811,1169
4.18354,2411
4.94547,314
9.55303,1357
4.67754,465
6.26231,379
6.26437,1122
7.6887,2637
5.41735,1725
20.835,2886
4.95709,1050
23.1198,916
8.32486,2914
7.71893,348
5.64713,2539
4.36095,1502
20.5802,2660
4.74004,1768
21.176,2767
15.2285,1198
6.73089,2090
4.89063,2711
3.00535,770
11.229,2253
17.3529,2064
12.9549,1492
8.50341,2485
4.53727,1446
4.54217,137
6.47803,1844
7.65504,482
11.5026,1382
7.40859,2587
11.6721,1441
4.92457,2867
9.96117,1614
6.31964,1854
17.4245,392
7.58066,520
22.1324,254
12.7692,101
20.5817,2315
11.7009,1743
4.27345,2511
5.10203,2095
9.03134,2838
13.9802,1320
9.74863,2392
7.56796,915
24.2832,2000
9.70583,1610
7.2965,70
12.4406,1356
5.02275,1177
14.2934,1109
8.36722,2592
7.1623,596
12.9556,2058
11.2721,1143
13.9671,84
15.6907,1894
9.35259,2379
10.2211,1144
7.29203,1720
4.37428,1288
8.89862,1139
12.563,1620
16.6679,1302
9.57003,256
23.6648,2789
7.73624,2601
14.8136,1041
7.29683,204
14.5534,2917
7.29598,2086
4.73928,495
17.7152,965
24.6983,2205
2.84725,205
4.44579,258
6.33086,1432
12.2843,1503
3.70268,2623
12.0795,1059
8.30867,2502
3.97755,2453
15.0505,2922
3.62037,976
7.47166,1279
13.6402,1539
3.01843,1899
32.1532,1824
8.8936,542
8.77919,850
13.3558,2828
9.21624,1547
6.61194,959
13.2018,126
7.24906,1651
7.4388,1178
5.30587,1987
14.3694,1773
11.9612,51
7.92775,1919
14.7532,1677
10.5038,1282
17.9727,2871
7.57431,943
6.58251,793
10.2191,1350
8.58457,993
8.41286,2440
16.2464,1653
12.5165,1256
12.0462,1841
8.02493,2178
6.19135,21
11.5597,2145
41.7969,1096
8.18499,1468
4.85684,124
5.71744,2101
18.6891,11
5.96091,2460
10.8958,1429
7.72564,1514
19.476,342
5.67413,2135
7.21985,1477
11.4714,1910
11.3836,1671
10.097,1931
35.5604,656
7.00712,1718
6.73795,1262
5.95414,1650
23.2101,1756
6.2966,1014
6.99058,1056
13.8678,879
10.7825,808
9.36753,2167
14.5554,24
6.86622,1582
11.4149,433
5.61589,104
10.5477,1428
4.84116,427
43.8349,253
9.42837,111
27.3041,2027
12.8117,1035
4.36799,494
3.34749,1570
16.0236,1413
20.7423,419
10.3949,1036
9.64272,873
9.15336,2385
8.20105,1344
7.72049,1060
15.2643,2888
8.32843,1069
23.3877,241
24.8844,1978
7.50397,551
8.58426,984
11.0111,208
29.668,953
13.3691,942
4.36839,698
5.74357,58
10.207,1647
2.89967,715
8.60536,1174
8.01018,1482
9.61086,1573
13.6742,211
5.04882,2645
6.69128,1363
8.4607,194
4.83253,2770
11.4093,2860
7.58404,880
8.77422,2848
8.61299,2190
42.0848,964
9.23102,2240
3.76154,2652
3.47447,704
13.1643,1548
17.6035,2800
5.36462,1697
5.20002,2884
24.4315,2516
11.9488,206
11.4784,1566
9.21734,2776
4.40023,1708
9.09613,1604
17.6378,619
12.742,752
13.2756,2825
6.40059,1942
19.8965,2703
14.523,135
3.64046,2762
18.0032,1816
7.25064,493
6.4748,335
28.6536,2930
13.4724,2152
16.0987,1098
16.4572,867
15.4479,60
11.2374,1158
10.8118,611
20.0218,556
4.52563,1118
5.08752,2368
3.94366,1530
2.61318,2412
7.08764,1213
4.42967,1194
15.0466,1859
13.9406,147
9.04189,2778
16.3829,2928
6.07855,2430
25.0311,2308
3.78654,2104
5.19713,2611
34.8125,265
8.90334,1784
7.46988,2748
12.6415,222
12.3199,734
7.47257,1712
9.71474,2403
9.10598,477
4.2491,170
7.16015,1171
2.663,748
15.4724,1949
5.32402,1829
9.06629,706
13.9059,1954
15.9904,2764
13.94,876
13.1032,1029
13.8194,1738
28.1092,1569
4.02935,192
5.79218,1603
40.7383,684
3.81523,2263
5.15248,1933
13.519,1254
12.3967,252
5.58564,1627
5.2687,702
7.40733,2343
5.96606,2604
8.3958,1039
4.62975,712
6.58047,938
5.24893,1880
11.777,245
20.2736,2357
11.6191,2891
6.50444,151
6.66448,2589
9.88818,1828
4.46837,210
9.33933,2159
4.96713,814
16.3817,1608
18.205,2350
5.62973,8
4.66233,364
20.6584,2222
7.14616,1689
13.1421,400
6.60099,2673
10.5709,1961
10.1737,1580
6.86072,2271
4.51237,2414
6.61264,885
16.596,2517
6.70435,929
14.9994,1662
26.9259,474
5.98656,2272
14.8382,2790
10.0733,1568
11.1305,2532
8.92835,1412
24.7971,1240
10.2176,517
14.1768,486
6.48971,207
7.89872,1588
17.6442,505
3.79415,1786
9.36649,388
4.196,1871
3.96664,62
7.93232,2126
11.6724,2668
26.9379,229
2.76,1597
13.2624,1958
8.12197,2015
8.27562,2354
5.33381,687
4.04877,1343
6.11236,2410
6.10358,759
15.207,1803
8.60071,199
5.95871,1339
16.937,449
58.1706,1280
17.546,2335
16.9718,2395
14.747,827
4.61067,859
14.1048,35
21.0566,1418
9.45396,940
26.6429,1616
8.0869,1799
12.6801,2227
13.2193,248
21.2931,1767
29.316,1141
5.16464,287
7.64039,438
5.57602,145
9.36421,1691
4.90451,800
7.24684,1822
16.279,1981
12.478,127
21.4554,2283
4.02838,2651
14.4683,423
4.0566,1205
5.02227,822
11.246,91
3.96481,1120
14.0603,679
6.51541,653
8.42395,2818
26.3064,555
11.6271,2224
8.87067,2894
31.1962,1818
5.55673,539
8.69609,2586
10.277,1453
2.94543,805
2.77087,462
2.70405,28
6.52493,2326
16.1546,13
10.6338,441
12.4968,1863
4.05832,603
4.12605,2731
40.8626,1665
14.3608,1384
8.64175,2693
22.2146,1901
3.02659,760
5.92811,1807
28.3735,923
3.76859,2098
7.46166,1944
3.29816,132
15.5191,2188
4.26081,2339
8.7434,1690
8.07507,1105
9.96694,2500
19.1334,886
33.0459,1700
25.2251,1952
6.13882,2157
21.1095,267
11.4311,860
8.91581,1016
7.8195,1615
6.01368,1019
4.66884,522
19.56,1802
5.16179,346
4.52634,2381
20.678,1821
12.6029,1422
4.64714,1955
10.3429,949
6.77278,699
5.49471,189
7.51087,1483
11.591,2812
12.1579,273
11.1738,1281
7.0291,2475
9.59348,2026
14.8413,835
11.1191,1526
9.25871,2607
5.40604,723
3.69283,2635
7.72095,1965
22.012,2306
10.8381,2314
19.4883,1161
3.24314,224
4.79955,1527
6.90595,2220
39.039,617
7.35647,269
12.6727,2925
5.82353,271
16.6464,264
7.18687,437
6.42425,1185
8.77144,432
36.0797,1642
11.0936,655
8.5199,202
6.12749,525
8.48835,2608
16.9357,2869
13.2787,2001
8.12951,1611
5.91433,130
17.7778,1085
4.69969,2709
11.6793,1291
34.949,365
10.2768,2529
23.1867,1641
21.3997,561
4.27541,175
11.1202,2486
16.2448,2202
2.89541,2666
18.8301,414
40.4963,1927
27.107,2019
16.6454,1289
9.51769,448
27.5271,2909
11.3652,68
14.8055,1778
5.38879,2834
5.51208,103
23.5824,2226
4.84853,2417
18.6579,581
11.9056,863
5.11184,2431
14.5936,100
13.7683,1820
29.9063,1836
7.31963,36
12.8614,503
4.99769,2725
14.5801,425
7.53264,1918
10.7406,518
8.52086,2467
4.71541,1311
25.4492,2313
25.1242,624
15.3105,989
10.7223,464
8.5814,259
9.19391,2826
3.44626,2718
38.5561,567
19.6706,1114
9.40742,2255
12.6548,90
8.7403,72
3.40682,2701
3.90187,2581
6.91946,1355
10.3836,2374
5.46108,180
3.75704,2685
52.5492,1979
16.9455,2824
31.6834,1020
5.7226,1772
4.93254,2653
4.688,2119
11.8932,2426
16.5895,992
5.17902,2386
7.94307,2455
23.2947,2295
6.43308,2515
18.8233,1415
9.51869,831
11.6233,177
3.18822,796
7.20044,2751
5.10318,903
13.4825,2200
10.2045,182
2.9465,697
6.96438,79
5.89303,193
4.01281,1009
7.46467,983
3.95074,740
14.3862,1959
5.05167,266
19.5596,1132
12.6624,2337
13.7913,445
12.6249,905
16.595,1557
5.77818,2052
9.61196,1173
5.63932,1637
3.59139,2231
10.7406,2439
6.61033,357
29.3614,299
13.7461,2106
18.6676,2900
3.91436,2584
32.7491,1607
10.084,455
5.01425,315
5.07489,158
12.6397,1239
3.30293,2208
6.6004,1208
13.7698,235
5.31298,1633
8.23351,2415
26.4889,579
4.64497,2262
16.8714,1558
6.77307,2508
18.3629,2680
18.3671,2120
7.63785,1473
15.841,2791
21.299,406
8.63523,1214
8.50202,955
20.5239,2868
11.1387,41
5.32016,1111
12.4023,2893
11.6407,2282
6.85569,1362
10.8209,87
8.87151,2184
15.4253,725
34.1523,1870
4.58264,2723
3.40275,1193
12.2473,952
9.47814,1474
30.9161,247
29.6365,2328
7.41234,1067
8.02253,1106
11.0886,2929
10.7142,1244
9.29761,2039
9.89358,1486
8.37936,2568
9.14883,2512
4.4436,185
8.33309,1250
29.8276,1275
12.7855,1295
5.78521,187
14.0571,2302
4.57764,2214
7.10671,1322
25.786,1314
7.90066,1770
4.38093,2233
9.67828,1703
17.867,123
33.0222,2035
25.913,2918
2.23403,849
7.32951,354
25.2078,1699
4.1131,2055
18.7548,957
18.1842,969
4.39395,721
3.68615,1479
15.0278,1892
10.583,2739
7.69721,897
11.1598,2799
2.82771,799
36.599,1804
8.97403,1728
6.9347,1856
3.914,2733
10.6998,2842
8.77067,56
3.83804,1776
2.37138,765
10.016,902
8.71015,1862
10.6609,1559
23.6844,1707
25.5628,2875
13.291,2181
12.522,2062
5.36232,1636
3.5778,1914
10.0748,2069
9.82804,1830
5.36652,1233
10.4222,1723
45.1719,1104
15.2646,1438
15.0529,553
3.38432,1634
10.6758,1574
5.96387,1915
20.4334,572
12.2741,2735
34.5439,1744
6.26212,2065
8.79188,666
3.85117,2833
3.76791,757
18.8208,372
27.8232,2373
6.52831,1260
4.42768,1932
12.695,741
11.1338,1305
3.81105,2621
16.0816,774
15.4946,1875
11.8568,1450
5.36105,730
9.58437,1545
5.13521,787
28.676,1459
3.4268,2758
26.4834,2348
14.0993,2850
4.2913,1920
4.64374,513
13.4488,2846
5.64896,1426
17.7833,1401
5.98057,2067
5.53612,1635
2.67142,2698
11.4216,2491
6.78631,2648
4.32024,2659
7.4599,548
13.0087,422
6.00287,2109
2.25446,47
8.65661,1748
5.99401,1710
28.3775,1951
11.5724,646
4.45669,1359
6.55377,1991
4.80037,2865
6.35402,2713
9.40625,491
6.44615,1225
8.21566,531
5.8286,2771
13.719,452
63.0165,1939
9.01143,1769
8.85893,290
8.54704,2294
25.127,261
2.82234,592
6.7821,2746
11.8161,2906
9.43587,2177
5.73791,1342
25.3113,2212
11.2611,2552
11.7341,1062
5.46393,179
6.38894,1075
7.93264,2473
12.2223,1496
9.16748,1887
6.37179,2180
7.88588,2252
4.81173,1005
4.24823,694
6.28375,1188
12.2854,1594
19.4934,2908
18.0177,673
10.6041,2358
4.95693,2049
30.1311,327
9.58276,479
30.1558,777
11.7748,2211
3.97966,1676
3.65075,153
20.6693,600
7.32677,1055
4.59655,77
4.6699,970
7.47037,526
7.15479,403
22.3786,2043
8.60798,1485
17.461,324
14.9345,326
3.36393,37
5.26301,66
6.54636,1950
10.7747,2025
16.2702,2217
10.0399,2164
5.01809,1790
21.2702,2176
24.7493,2239
3.89221,751
9.12957,1327
11.1865,1058
5.9,2809
21.1588,280
9.69514,1734
10.6734,2307
5.09375,1340
4.06478,2150
11.3991,1536
7.06944,496
17.4171,2340
15.3898,2802
10.0539,944
17.8192,1586
24.8393,560
15.062,2493
11.0646,1115
30.7909,2375
7.94461,1577
9.9462,81
9.29307,2506
4.28274,2696
15.0964,244
6.18135,2436
34.1033,232
8.93472,1912
6.82333,821
8.05724,2382
18.3213,401
4.84134,134
18.688,1685
9.26267,2435
4.72076,1488
7.68613,1215
11.5694,163
3.81127,2496
4.02756,1168
5.72647,610
9.18586,2742
2.96876,2773
6.14646,717
17.354,276
8.6865,317
8.25633,2207
9.48108,279
7.38768,2171
4.71792,750
17.4169,1292
4.30103,776
16.6548,2490
25.8311,2037
7.73054,1605
7.08372,2093
21.4916,637
14.5429,1388
22.4838,197
3.23845,688
25.8755,383
12.8241,2275
10.9218,1751
6.0809,654
8.85258,2105
16.5077,846
29.7251,2012
15.459,1750
7.41053,1724
6.09299,1013
5.41203,86
7.00156,311
20.7615,2901
7.38606,1480
7.68448,2477
6.59311,999
5.82401,644
10.3608,2251
18.5879,1324
15.3541,917
8.84053,1809
6.84995,2536
5.88479,788
5.49688,2089
3.86912,2614
7.88823,358
4.12879,1956
16.5524,1675
5.91233,1516
7.91097,2355
3.35968,2574
7.63252,2044
3.81574,647
7.09375,568
21.1526,1593
18.6815,1202
14.5806,48
4.25654,2777
17.6914,2902
11.7175,118
4.14609,2366
28.0837,198
7.49302,2053
4.58129,485
4.19136,2736
28.8686,1228
11.2041,2008
36.109,2209
13.0012,2732
6.57953,865
6.98635,2518
6.92251,906
24.5927,604
13.8196,424
3.97642,728
3.82903,643
28.8875,227
15.8536,1730
25.4833,339
39.3314,1100
9.65263,1436
6.0595,1195
14.0475,2521
6.61387,562
6.9478,173
4.99518,1218
21.3094,226
24.6182,337
15.2901,116
13.2439,1024
3.70597,2081
14.7812,1423
8.32733,2674
13.9777,2463
13.5085,1747
3.7463,2409
7.45606,2598
17.7519,1410
9.55947,246
23.9216,2235
2.51688,2622
9.67251,1990
5.48208,1099
3.68864,2640
5.62841,672
19.9473,838
6.72975,669
10.612,1740
9.21792,1133
16.7313,1430
10.7109,497
6.46182,353
7.96343,1713
12.7302,6
5.80255,780
3.34776,1328
10.9409,1298
20.3056,395
23.9755,1219
20.4081,2661
4.2037,1211
6.07341,2642
4.6288,1365
7.77526,2091
17.4573,1470
3.89578,510
6.01149,540
4.51444,1051
14.171,2549
4.7287,155
6.7098,1645
6.52709,119
19.0406,1346
7.5246,83
15.0233,2268
24.1405,1465
11.6614,52
5.32675,819
19.723,1278
17.4744,1226
6.71799,2111
18.9201,2827
6.75157,2325
4.09952,2182
3.90651,1443
12.9695,108
27.7601,1600
6.69049,1068
15.1927,966
29.0908,1407
5.27371,1758
15.0011,1833
29.8251,2206
7.49462,1353
10.0564,1549
12.5229,663
3.56158,2605
13.4034,671
11.1902,2726
8.2525,2594
10.581,2319
46.0169,2287
30.9377,629
15.4367,2002
14.168,1272
15.7503,1167
5.12543,26
17.6649,242
24.7076,2289
26.8774,219
11.8162,459
10.2822,1317
7.74471,1071
9.62028,97
15.432,1448
8.01194,726
20.6246,411
6.36968,1679
15.1709,1935
9.58141,2712
7.61454,2324
10.5239,1263
6.55571,2596
5.89337,764
12.2935,1308
6.10057,2108
7.36911,635
9.21285,2461
4.7129,2400
17.6838,2084
22.7637,399
17.8502,622
6.22401,2144
6.67484,1341
8.79853,2702
34.916,582
18.0225,2423
2.46443,1596
14.5148,1911
5.08428,2862
10.9732,792
11.6291,1762
7.54459,912
7.02018,2276
6.69039,1765
27.8842,1975
7.87964,1223
25.4005,323
3.99249,43
46.9128,2237
7.92438,1851
4.43899,20
2.46532,2141
7.46537,988
15.5896,2845
14.0477,2151
13.1301,601
17.9884,1434
4.50394,742
13.2827,1782
8.09571,2378
4.54242,2579
30.0702,1926
41.122,676
10.7421,1018
4.71886,2556
5.15625,1186
4.3002,544
10.3563,377
12.9933,961
15.6861,2498
6.38323,307
6.76467,2139
30.9495,641
5.98796,71
4.31421,1534
5.60639,2418
12.65,951
9.90646,842
5.38963,166
3.93723,714
23.6855,2128
5.04112,409
7.62998,2059
21.9413,384
11.1983,1015
8.74127,2883
8.99477,490
14.3298,1045
4.73772,2133
12.8436,1649
15.6549,2246
18.6626,371
5.37068,754
7.22672,516
8.48737,1440
7.82713,918
11.417,2305
6.61496,2743
3.18267,2112
19.7765,1721
2.97508,2649
7.17858,1891
12.6327,1222
8.38236,2425
12.9934,968
16.6148,2492
9.1846,1424
15.6646,680
5.24071,1435
17.5941,236
4.05751,1455
9.45237,1103
9.46784,1801
36.8566,1943
13.725,674
8.06243,1358
5.3795,2903
30.8583,1667
30.4223,2921
17.9257,2482
8.03487,2419
8.8718,511
8.83418,743
6.40554,2714
19.432,2017
2.43205,2655
7.89132,2553
12.8112,973
13.9865,2542
18.8139,2932
28.242,1694
7.31672,2110
22.2195,594
9.2067,362
4.16529,2656
39.2253,1160
18.9114,1377
17.7988,585
8.3449,2863
23.1582,31
4.09433,176
3.62301,1646
25.8116,1127
4.14486,2124
6.6559,2641
8.45608,1576
9.76634,2369
4.26886,1180
16.7509,1996
12.0832,2543
11.6928,366
11.7515,2045
14.4892,1427
8.7427,1411
4.62142,2643
7.4227,16
34.7461,2290
4.15058,2116
8.51484,1498
4.78679,1129
5.68309,615
4.07149,2102
31.9457,554
11.436,1853
18.5537,2470
4.86173,156
9.89233,2401
14.7206,1079
26.8318,864
14.4885,2434
30.7974,1693
12.0323,962
26.3762,2829
28.0597,1033
8.83636,50
10.783,480
2.48206,2571
23.7484,2216
12.7428,2250
9.06407,2333
20.4291,2179
2.06129,2365
7.21362,1065
6.30178,2280
4.70475,2615
11.945,1221
5.6515,2524
3.96498,971
7.39106,1004
7.46921,978
7.41868,200
14.3996,933
12.2445,1044
12.5194,1241
2.91178,789
5.94185,2658
17.5926,662
7.39796,1467
3.9507,613
4.65842,958
4.38444,2170
11.52,1631
7.92431,2050
9.14426,2530
6.91692,169
9.18779,936
7.45001,908
5.22643,584
6.06369,2781
18.0599,2843
7.66444,2161
9.38544,2166
8.68618,775
16.3221,351
17.2193,1081
15.2052,190
6.4337,768
7.11953,2682
7.69954,1837
13.2331,188
10.761,396
9.53244,297
17.8955,1884
4.18828,2527
9.61991,2695
20.6924,209
5.44031,75
11.2938,1416
4.84663,1012
18.3931,1238
11.0092,2716
17.0856,389
8.58509,1852
12.6701,1248
5.48896,1735
13.2116,1775
29.9494,508
7.56684,855
16.323,1792
12.6193,457
17.3191,1345
14.3687,904
4.54455,1463
14.5773,1204
4.77627,2046
5.12896,2856
4.80496,1766
14.0599,1296
21.3621,1779
25.5416,2195
3.78227,815
4.05807,2346
3.48535,2573
1.79227,2788
7.23006,1258
19.2682,559
3.88278,2677
18.3455,1073
9.75379,2158
5.20156,2156
21.736,2006
5.51543,1585
8.11911,890
4.86095,514
15.3784,1764
8.79472,1982
21.7731,1475
11.3169,2075
4.72555,2137
6.92581,139
17.2026,932
14.4794,1088
3.76968,14
22.2779,260
7.71535,2618
18.4261,2794
9.19492,142
14.4435,2541
25.7738,947
5.69052,1057
11.2127,1271
10.1449,1381
3.13718,782
12.3501,1737
21.7597,1234
3.12181,708
6.84696,2420
4.5333,1261
8.82306,1794
7.27301,125
7.52286,2187
14.8973,1117
6.39776,2488
11.2925,1269
9.84961,1814
6.04304,442
8.10133,2606
3.96235,2745
6.50362,839
9.14467,2448
9.15457,2721
6.10216,1287
10.878,2707
11.7958,1789
7.419,1654
5.49885,216
14.5208,2801
10.7455,1333
25.9081,1906
4.84826,1562
8.55916,614
5.5569,2898
7.60497,2329
3.49923,2054
3.77348,718
8.94743,2377
8.60775,2609
28.4275,2242
3.71846,1189
10.1325,991
4.77264,892
7.85017,370
6.36747,1590
9.32947,2277
