elapsed_dec,sample_id
2.26955,929
5.08531,1662
9.12543,474
1.98002,2272
4.74577,2790
3.32441,1568
3.63444,2532
2.80492,1412
8.0649,1240
3.26523,517
4.71469,486
2.19774,207
2.67287,1588
5.91402,505
1.07081,1786
3.2091,388
1.34055,1871
1.06816,62
2.59144,2126
3.90475,2668
9.17477,229
0.825827,1597
4.38936,1958
2.70881,2015
2.62111,2354
1.67554,687
1.31087,1343
2.00836,2410
1.99426,759
5.09179,1803
2.91481,199
1.67277,1339
5.70584,449
18.6741,1280
5.87808,2335
5.77983,2395
4.8636,827
1.27661,859
3.73378,35
6.29485,1418
3.16753,940
8.72817,1616
2.54647,1799
4.26152,2227
4.37997,248
6.66413,1767
9.77762,1141
1.71182,287
2.57535,438
1.87108,145
3.10547,1691
1.6572,800
2.40437,1822
5.6224,1981
4.13477,127
7.01836,2283
1.22363,2651
4.93822,423
1.29958,1205
1.69075,822
3.62361,91
1.21885,1120
4.80033,679
2.09311,653
2.8134,2818
8.80827,555
3.82612,2224
2.73944,2894
10.673,1818
1.77232,539
2.65219,2586
3.2286,1453
0.949674,805
0.88076,462
0.90172,28
2.22122,2326
4.67712,13
3.6667,441
3.98753,1863
1.26406,603
1.32937,2731
13.8107,1665
4.50005,1384
2.9008,2693
7.38536,1901
0.931256,760
1.88281,1807
9.60027,923
1.06527,2098
2.14543,1944
1.09095,132
4.86539,2188
1.36222,2339
2.83934,1690
2.47449,1105
3.34311,2500
6.51092,886
11.2516,1700
8.23298,1952
2.01817,2157
7.06334,267
3.57433,860
2.83521,1016
2.62847,1615
1.99954,1019
1.45204,522
6.28785,1802
1.65261,346
1.52833,2381
7.07817,1821
4.16661,1422
1.50606,1955
3.32698,949
2.17916,699
1.80899,189
2.33881,1483
3.78109,2812
4.13677,273
3.57187,1281
2.23196,2475
3.17674,2026
4.96042,835
3.11586,1526
2.99402,2607
1.65242,723
1.2358,2635
2.25423,1965
7.28716,2306
3.66164,2314
6.41901,1161
0.989715,224
1.66857,1527
2.16764,2220
12.7854,617
2.46977,269
4.16265,2925
1.96041,271
5.71511,264
2.39544,437
1.93219,1185
2.98116,432
11.8213,1642
3.68914,655
2.81159,202
2.01689,525
2.593,2608
5.90849,2869
4.37857,2001
2.68779,1611
1.93588,130
5.91539,1085
1.54661,2709
3.96648,1291
11.8504,365
3.38538,2529
7.69851,1641
7.01505,561
1.41751,175
3.7302,2486
5.35278,2202
0.864544,2666
6.38701,414
13.1789,1927
8.96247,2019
5.35187,1289
3.14969,448
9.08532,2909
3.66165,68
4.65027,1778
1.82525,2834
1.83013,103
7.60185,2226
1.63628,2417
6.21149,581
3.86516,863
1.64828,2431
4.76308,100
4.62251,1820
10.2633,1836
1.99527,36
4.24171,503
1.48245,2725
5.0528,425
2.38525,1918
3.59828,518
2.85081,2467
1.3014,1311
8.44229,2313
8.38356,624
4.9276,989
3.58379,464
2.86702,259
2.81107,2826
1.11258,2718
12.3517,567
6.46289,1114
3.0157,2255
3.84958,90
2.75211,72
1.08039,2701
1.14189,2581
2.15722,1355
3.53435,2374
1.72731,180
1.16072,2685
18.0514,1979
5.64998,2824
10.2956,1020
1.83917,1772
1.48085,2653
1.4286,2119
3.91627,2426
5.52601,992
1.70911,2386
2.49636,2455
7.78573,2295
2.0069,2515
5.63311,1415
3.09786,831
3.96278,177
1.01423,796
2.46486,2751
1.73273,903
4.32307,2200
3.48938,182
0.951801,697
2.15633,79
1.88474,193
1.32498,1009
2.40354,983
1.24786,740
4.74236,1959
1.69526,266
6.61435,1132
4.07294,2337
4.41738,445
4.21413,905
5.34917,1557
1.87189,2052
3.15701,1173
1.86686,1637
0.94564,2231
3.65267,2439
2.20356,357
10.0192,299
4.41525,2106
6.20149,2900
1.16871,2584
11.1654,1607
3.47846,455
1.72502,315
1.71005,158
4.14381,1239
0.84949,2208
2.10643,1208
4.24516,235
1.8406,1633
2.81248,2415
8.67643,579
1.56768,2262
5.53374,1558
2.07845,2508
6.02368,2680
5.97391,2120
2.57111,1473
5.11162,2791
7.24177,406
3.02707,1214
2.83806,955
7.05135,2868
3.36109,41
1.74113,1111
4.07008,2893
3.81684,2282
2.19282,1362
3.2604,87
2.74463,2184
5.05261,725
11.5174,1870
1.44722,2723
1.03734,1193
4.23696,952
3.23481,1474
10.3875,247
9.98404,2328
2.28898,1067
2.73429,1106
3.56484,2929
3.27606,1244
3.17798,2039
3.35934,1486
2.66626,2568
2.93869,2512
1.46928,185
2.70711,1250
9.5109,1275
4.27475,1295
1.9301,187
4.33664,2302
1.44617,2214
2.35758,1322
8.19973,1314
2.6375,1770
1.37574,2233
3.0119,1703
6.02445,123
11.3396,2035
8.86811,2918
0.670037,849
2.48318,354
8.37975,1699
1.31825,2055
6.37384,957
5.98676,969
1.39623,721
1.1291,1479
5.14134,1892
3.26531,2739
2.42537,897
3.66534,2799
0.899442,799
12.1154,1804
2.99253,1728
2.32364,1856
1.15489,2733
3.41256,2842
2.46559,56
1.2486,1776
0.706949,765
3.23383,902
2.87972,1862
3.47551,1559
7.8394,1707
8.63343,2875
4.45866,2181
4.33871,2062
1.67844,1636
1.07472,1914
3.44167,2069
3.29206,1830
1.72695,1233
3.5443,1723
15.0078,1104
5.00015,1438
4.90999,553
1.08294,1634
3.56826,1574
1.8446,1915
6.64832,572
3.94208,2735
10.6087,1744
2.04835,2065
2.7119,666
1.21388,2833
1.25176,757
6.2661,372
9.49672,2373
2.12095,1260
1.34709,1932
4.11956,741
3.67875,1305
1.09285,2621
5.17179,774
5.16358,1875
4.05911,1450
1.75296,730
3.22344,1545
1.55847,787
9.71289,1459
0.957708,2758
8.88524,2348
4.71405,2850
1.3767,1920
1.48754,513
4.13311,2846
1.71296,1426
5.33197,1401
2.10298,2067
1.88196,1635
0.802757,2698
3.72339,2491
2.03257,2648
1.42739,2659
2.2464,548
4.37808,422
1.85398,2109
0.656509,47
2.612,1748
1.92246,1710
9.3341,1951
3.85857,646
1.47972,1359
2.15509,1991
1.52025,2865
2.14379,2713
3.15017,491
2.12765,1225
2.55964,531
1.88664,2771
4.59713,452
21.0736,1939
2.8848,1769
3.08449,290
2.54337,2294
7.95976,261
0.859713,592
2.22104,2746
3.87505,2906
3.14927,2177
1.70382,1342
8.21648,2212
3.69211,2552
3.82883,1062
1.91375,179
2.01143,1075
2.55678,2473
3.97935,1496
2.6348,1887
2.16233,2180
2.71753,2252
1.5698,1005
1.27525,694
2.04417,1188
4.00383,1594
6.34674,2908
6.22968,673
3.50847,2358
1.63006,2049
10.1947,327
3.18298,479
9.39851,777
3.79437,2211
1.25887,1676
1.07816,153
6.30564,600
2.28331,1055
1.43495,77
1.6069,970
2.52059,526
2.26884,403
6.76455,2043
2.9345,1485
5.90484,324
5.03576,326
1.06285,37
1.69787,66
1.96663,1950
3.48892,2025
5.36852,2217
3.45017,2164
1.63977,1790
7.05552,2176
8.12196,2239
1.2423,751
2.7348,1327
3.90387,1058
1.90853,2809
7.28939,280
2.97462,1734
3.45177,2307
1.66892,1340
1.31912,2150
3.70203,1536
2.39592,496
5.74198,2340
5.06847,2802
3.21247,944
5.73936,1586
7.92275,560
4.81886,2493
3.64427,1115
10.0787,2375
2.72769,1577
3.14105,81
2.95344,2506
1.44188,2696
5.05462,244
2.06402,2436
11.5141,232
2.84657,1912
2.219,821
2.67824,2382
6.3071,401
1.58065,134
6.29144,1685
3.16365,2435
1.50837,1488
2.6569,1215
3.85112,163
1.08885,2496
1.30884,1168
1.80811,610
3.10956,2742
0.92929,2773
2.20574,717
6.03544,276
3.04186,317
2.73017,2207
3.24612,279
2.4176,2171
1.56461,750
5.77003,1292
1.39284,776
5.50566,2490
8.69343,2037
2.63873,1605
2.16033,2093
7.271,637
4.84986,1388
7.61021,197
1.01317,688
8.33838,383
4.09861,2275
3.37985,1751
1.85076,654
2.77599,2105
5.43831,846
10.0275,2012
5.27953,1750
2.52958,1724
1.79505,1013
1.6024,86
2.33658,311
7.14221,2901
2.38009,1480
2.60279,2477
2.02673,999
1.90492,644
3.24116,2251
5.87706,1324
5.01633,917
2.96816,1809
2.31762,2536
1.82966,788
1.65358,2089
1.03255,2614
2.723,358
1.42056,1956
5.50734,1675
1.84699,1516
2.66973,2355
0.909053,2574
2.58661,2044
1.17076,647
2.29867,568
6.97414,1593
6.44004,1202
4.89451,48
1.38048,2777
5.85367,2902
3.95298,118
1.36943,2366
9.40724,198
2.33748,2053
1.44765,485
1.35544,2736
9.7608,1228
3.82546,2008
12.0341,2209
4.06374,2732
1.98236,865
2.32963,2518
2.23055,906
8.12785,604
4.59356,424
1.34831,728
1.26674,643
9.71258,227
5.47548,1730
8.83501,339
12.8963,1100
3.23039,1436
2.07296,1195
4.64759,2521
2.04998,562
2.29297,173
1.61279,1218
7.01763,226
8.3407,337
5.0146,116
4.52622,1024
1.11696,2081
4.6713,1423
2.64328,2674
4.56197,2463
4.42379,1747
1.19127,2409
2.42502,2598
5.5567,1410
3.29839,246
7.62012,2235
0.67827,2622
3.24026,1990
1.83081,1099
1.07596,2640
1.90069,672
6.76301,838
2.26097,669
3.16752,1740
3.06532,1133
5.38564,1430
3.56322,497
2.14487,353
2.74232,1713
3.57443,6
1.85227,780
1.018,1328
3.48735,1298
6.70664,395
7.31997,1219
6.93282,2661
1.3803,1211
1.99862,2642
1.47278,1365
2.51991,2091
6.04964,1470
1.30224,510
1.99566,540
1.47283,1051
4.67645,2549
1.5985,155
2.14919,1645
2.19893,119
6.19886,1346
2.39252,83
5.05015,2268
7.77871,1465
3.71268,52
1.64615,819
6.42806,1278
5.83243,1226
2.01784,2111
6.03162,2827
2.19665,2325
1.28089,2182
1.22384,1443
4.14217,108
9.21053,1600
2.20288,1068
4.97209,966
9.45725,1407
1.72072,1758
5.06518,1833
9.90242,2206
2.52066,1353
3.45757,1549
4.02012,663
1.15334,2605
4.4943,671
3.74641,2726
2.67851,2594
3.45816,2319
15.5823,2287
10.4599,629
5.22473,2002
4.67424,1272
5.34979,1167
1.57072,26
6.08873,242
8.38765,2289
9.01638,219
3.82263,459
3.23879,1317
2.61994,1071
3.12872,97
5.21169,1448
2.54375,726
7.00596,411
2.15319,1679
4.74561,1935
3.06642,2712
2.57873,2324
3.62754,1263
2.01332,2596
1.79413,764
3.81747,1308
1.92352,2108
2.42562,635
2.81607,2461
1.59565,2400
5.91221,2084
7.71599,399
5.85931,622
2.03762,2144
2.04527,1341
2.80449,2702
11.024,582
6.18702,2423
0.675558,1596
4.6252,1911
1.69867,2862
3.57448,792
3.62655,1762
2.49321,912
2.46013,2276
2.05532,1765
9.23771,1975
2.54052,1223
8.21196,323
1.1328,43
15.3285,2237
2.59483,1851
1.33005,20
0.701647,2141
2.47077,988
5.33941,2845
4.42288,2151
4.42901,601
5.53107,1434
1.49338,742
4.21649,1782
2.64859,2378
1.53543,2579
10.0531,1926
13.3926,676
3.23033,1018
1.4069,2556
1.61405,1186
1.19221,544
3.66041,377
4.18433,961
5.30352,2498
2.13605,307
2.16244,2139
10.6371,641
1.734,71
1.45254,1534
1.80896,2418
4.21544,951
3.1493,842
1.74745,166
1.22028,714
7.58993,2128
1.68942,409
2.41604,2059
7.36396,384
3.74309,1015
2.9288,2883
2.79835,490
4.43782,1045
1.34193,2133
4.33941,1649
5.1276,2246
6.34853,371
1.74919,754
2.36478,516
2.69644,1440
2.56127,918
3.60072,2305
2.07551,2743
0.987865,2112
6.77506,1721
0.884694,2649
2.1277,1891
4.29199,1222
2.83744,2425
4.29616,968
5.2482,2492
3.07366,1424
5.29385,680
1.64704,1435
5.97644,236
1.19309,1455
2.98011,1103
2.96394,1801
12.5391,1943
4.50529,674
2.69363,1358
1.74948,2903
10.5942,1667
10.1727,2921
5.88816,2482
2.7144,2419
2.86142,511
2.91637,743
2.09617,2714
6.62582,2017
0.710687,2655
2.55082,2553
4.13063,973
4.42004,2542
6.25463,2932
9.49632,1694
2.44331,2110
7.24341,594
3.09157,362
1.31957,2656
13.1096,1160
6.0105,1377
5.92458,585
2.6389,2863
6.61046,31
1.38807,176
1.21216,1646
8.19638,1127
1.30596,2124
2.23688,2641
2.83924,1576
3.28582,2369
1.40429,1180
5.70934,1996
3.91443,2543
3.87755,366
3.68942,2045
4.42432,1427
2.86468,1411
1.39766,2643
2.43319,16
11.8657,2290
1.20718,2116
2.81323,1498
1.47995,1129
1.91019,615
1.30321,2102
10.563,554
3.80476,1853
6.09468,2470
1.55129,156
3.28033,2401
4.94389,1079
9.15604,864
4.86058,2434
10.3715,1693
3.9357,962
9.12523,2829
9.24365,1033
2.53414,50
3.71161,480
0.726734,2571
7.90624,2216
4.12458,2250
2.90724,2333
6.92386,2179
0.609073,2365
2.31625,1065
2.0672,2280
1.32977,2615
3.85581,1221
1.78286,2524
1.19371,971
2.35568,1004
2.34773,978
2.52044,200
4.61251,933
3.87518,1044
4.1771,1241
0.858232,789
1.92797,2658
5.95746,662
2.37514,1467
1.25095,613
1.55187,958
1.45842,2170
3.81513,1631
2.63839,2050
2.93087,2530
2.29175,169
3.10976,936
2.54334,908
1.63442,584
1.93858,2781
5.81851,2843
2.52727,2161
3.31243,2166
2.87529,775
5.52289,351
5.62369,1081
5.22655,190
2.03153,768
2.09412,2682
2.45183,1837
4.42699,188
3.66741,396
3.27894,297
5.7925,1884
1.32239,2527
3.09914,2695
7.12145,209
1.71924,75
3.42611,1416
1.48724,1012
6.22674,1238
3.61184,2716
5.94445,389
2.81453,1852
4.14343,1248
1.56382,1735
4.26032,1775
9.69234,508
2.45573,855
5.65789,1792
4.33216,457
5.52244,1345
4.71173,904
1.34798,1463
4.93373,1204
1.52566,2046
1.64331,2856
1.50249,1766
4.51928,1296
6.7959,1779
8.3096,2195
1.17359,815
1.29192,2346
0.958283,2573
0.431196,2788
2.28713,1258
6.45078,559
1.13318,2677
6.09079,1073
3.26718,2158
1.70892,2156
7.48147,2006
1.83502,1585
2.7338,890
1.52499,514
5.06509,1764
2.92602,1982
7.38336,1475
3.5366,2075
1.59129,2137
2.32418,139
5.62976,932
4.71013,1088
1.22634,14
7.41221,260
2.2768,2618
6.00285,2794
3.05325,142
4.76728,2541
8.70618,947
1.7385,1057
3.54751,1271
3.21575,1381
0.861064,782
3.88339,1737
7.16112,1234
1.01344,708
2.3294,2420
1.40687,1261
2.7368,1794
2.36015,125
2.52459,2187
5.13105,1117
2.12652,2488
3.36194,1269
3.32082,1814
1.81479,442
2.71303,2606
1.32161,2745
1.98574,839
3.14966,2448
3.08669,2721
1.96435,1287
3.49861,2707
4.00382,1789
2.51466,1654
1.74949,216
4.40212,2801
3.30045,1333
8.58407,1906
1.58228,1562
2.76985,614
1.53095,2898
