elapsed_dec,sample_id
47.566,638
5.99423,1930
5.36348,1091
41.8489,1162
4.34431,133
34.0599,397
35.2042,1183
7.0863,980
16.8067,2525
4.7891,1957
10.3859,515
12.4111,2432
21.5509,1102
29.371,658
1.92853,2080
8.36082,65
7.50957,1052
3.92101,1985
23.0517,1860
4.63115,535
44.8336,1795
10.4931,161
10.217,2544
10.5861,167
5.00934,2136
15.9095,2841
21.4822,2854
24.2084,2519
9.40851,1883
10.8893,829
19.9388,1040
5.03297,2360
7.46213,5
9.27183,2438
21.1474,1513
7.59735,1849
22.3643,416
14.6183,296
7.77679,218
5.74051,2071
5.65585,1093
13.1422,2118
5.34453,2676
28.64,1876
32.8402,1905
7.82839,308
16.0147,870
6.90216,2583
11.3075,590
25.7902,398
7.25045,2784
7.04895,2083
6.12821,523
16.0123,2196
2.9659,2905
18.9207,1425
18.0811,1583
8.93525,1329
27.2484,705
3.71411,2849
14.8958,1230
5.59071,2261
17.4639,2847
22.5665,2130
4.08643,1966
12.3533,2936
17.0398,1904
18.7762,380
4.62092,2744
39.3614,359
4.05024,1702
3.36342,703
6.57897,2535
11.1481,1306
9.4333,2189
12.2166,901
16.1748,934
5.5091,2321
11.7464,1819
24.8061,1505
6.31114,2588
15.8841,1579
27.6636,2538
20.6671,2464
16.8326,2342
13.9602,1537
8.66176,1386
14.6198,2667
53.3063,251
7.47087,2405
15.5376,2020
8.74113,1630
14.4356,213
19.3887,2935
1.87277,1601
8.75408,1960
6.2492,1184
10.8864,2389
19.8483,1164
12.8863,1471
6.27501,1656
7.96671,2610
26.9134,2798
52.6956,492
15.1592,1307
11.1281,2185
15.7875,1165
5.27959,25
7.51343,1969
3.19732,1572
10.8793,1714
3.80794,758
6.37931,1469
7.07953,164
6.10021,2183
12.2269,325
6.41538,690
4.86348,781
8.13217,2562
10.6281,1031
3.38202,2694
14.5132,1581
0.956408,729
34.508,40
5.97307,456
30.6267,1259
25.14,1971
7.55354,995
9.98906,2011
10.4928,410
18.7285,840
17.3169,2765
12.0281,2757
13.2693,1201
10.9049,631
6.09595,2370
8.53829,806
20.7321,64
22.409,785
4.87661,755
19.5722,2912
18.3097,181
8.14967,1304
26.2576,1121
15.5799,333
5.59446,719
5.60181,1591
13.1806,2783
24.8442,2038
4.88218,174
10.8982,322
18.7428,2766
8.50173,1787
8.4508,2638
8.05383,2247
24.9888,843
13.8812,2540
5.13957,2738
7.85298,2168
8.23002,1380
2.04318,1392
30.3657,1621
3.01535,733
6.72132,1827
12.0665,898
34.099,639
13.1373,2779
15.7136,2499
16.0599,430
7.88293,2138
6.91356,1074
17.6017,620
24.5602,627
5.01963,138
17.4095,685
9.53962,1389
8.62416,131
16.8621,1300
16.5439,440
9.79311,2481
12.0713,2619
14.5974,1878
21.2263,434
7.15566,1092
35.6985,1940
12.9132,1831
30.9497,1811
15.2479,1948
5.06975,736
27.3478,501
7.55302,937
18.9094,546
5.19464,1134
22.8742,454
3.20703,1220
13.3763,595
4.21472,1678
4.8449,2444
14.9308,1908
2.91693,1493
17.2348,2057
4.78732,2094
4.39287,1061
15.0075,2830
6.7318,985
12.1124,1903
24.7717,343
13.256,1742
4.67377,2299
4.765,920
4.09216,1264
24.7946,2100
24.4157,1270
3.48566,700
25.021,367
8.78235,1515
12.2437,94
15.6384,1497
6.71373,1874
6.17564,2148
7.58178,2238
15.3556,2060
5.57506,2728
6.38047,1107
5.38633,272
8.57152,2501
7.6333,861
22.7513,2815
9.51106,1319
23.7639,836
30.3346,1688
7.45307,2390
20.2681,833
5.68268,1330
8.16898,2162
9.25934,696
21.7984,426
11.3849,587
15.2767,828
37.5243,1097
9.63887,2671
13.2278,2729
12.9035,2336
6.94954,1886
4.64214,1148
9.44268,911
8.22475,1618
29.8095,436
8.24584,575
7.66509,239
16.2959,2479
12.616,668
18.5653,93
11.1187,2442
45.1614,1715
6.54263,882
4.58672,1973
21.1279,2795
25.3469,2210
4.42026,1192
18.7512,2494
14.9432,2077
6.55446,1123
4.85556,1517
21.0938,1419
12.3612,1629
5.33751,1309
4.24447,2146
4.04883,766
9.06076,2585
8.53092,853
5.80735,2633
8.93898,1913
16.0372,862
7.77767,1868
30.0696,2219
6.2123,1900
14.8511,1840
12.3048,150
43.0137,557
18.1219,1321
29.7929,284
24.8282,2457
17.9374,305
14.2837,404
6.21667,143
8.51496,762
7.87871,2864
4.05022,1640
13.0708,2876
24.7064,2194
8.72131,2115
5.57353,1628
26.3903,122
8.70483,329
13.7435,1561
13.0068,1403
31.9033,2817
3.22034,2753
28.8852,2254
3.96037,12
5.89235,797
27.0921,2175
5.95031,2754
6.0592,1885
5.34373,2602
12.5881,386
5.77265,2449
8.60677,2708
5.05229,1711
4.30558,1489
4.33275,76
17.5667,2528
4.21409,78
11.3973,1788
3.88627,92
16.1228,420
10.6076,1664
10.3651,2808
6.25854,1249
6.09613,2548
12.0311,1554
8.571,1754
1.31228,825
4.91224,489
12.3953,1599
10.6787,1941
19.0015,1286
21.6014,1682
9.39183,428
7.42879,802
15.1684,1964
14.4275,1037
12.8893,418
33.0606,2286
2.11178,1108
19.8393,2933
9.62776,1970
4.59709,310
16.2288,1774
8.4196,45
5.91698,528
6.39716,711
15.5612,105
3.73191,1138
4.49838,1163
2.80588,2715
5.88268,1540
13.0016,2570
18.1645,2174
35.2388,1977
7.53553,1692
11.448,1834
34.0942,640
12.1521,321
4.05342,1686
14.7838,997
11.5312,2892
17.6876,2228
8.79387,63
5.30407,1732
18.068,2003
11.6877,2107
15.6412,98
5.29765,2810
7.95641,275
4.40473,2391
13.5179,1494
15.1252,570
3.02189,154
8.82585,928
16.2463,602
7.70297,7
3.25514,2458
12.2246,1137
2.52967,724
26.5116,2172
4.73058,168
2.49201,1639
12.5367,334
5.42446,2394
32.0424,609
17.8951,2076
7.39252,1575
11.0016,2469
1.44331,1404
2.85325,2304
14.4514,1739
36.6885,2005
4.37167,1520
25.0441,1994
12.9478,1861
4.86188,2117
8.62907,2149
17.4786,1405
6.55725,1825
11.6025,402
18.4763,1379
7.1809,1535
25.3912,667
4.13465,996
13.5504,888
7.33333,183
5.30341,1072
4.80483,1360
11.8042,332
7.32215,1369
10.6371,1796
4.27233,2590
18.4931,446
13.7178,1922
3.60826,2697
6.06975,59
4.82717,44
21.6363,393
4.82209,2644
16.5413,2279
3.68169,2331
28.0115,633
5.48978,2750
4.65364,1316
24.1764,771
17.1067,529
10.2183,57
18.1212,550
23.2844,274
9.41223,1512
10.3599,2537
8.34277,2186
4.40485,1336
26.9785,588
16.9939,115
10.0498,502
15.303,2300
8.88896,338
13.7859,1169
3.79567,2411
5.07004,314
8.8601,1357
3.47447,465
7.41451,379
5.31429,1122
8.35633,2637
5.80028,1725
22.0296,2886
3.333,1050
25.4209,916
6.39889,2914
5.99386,348
6.79649,2539
3.0677,1502
20.0816,2660
4.48706,1768
20.2716,2767
16.7284,1198
5.81206,2090
3.60707,2711
2.99314,770
9.65187,2253
18.0666,2064
13.5613,1492
8.92658,2485
5.17618,1446
3.6376,137
6.18189,1844
7.65106,482
9.73211,1382
7.71324,2587
11.2465,1441
4.03723,2867
11.4926,1614
5.60132,1854
20.4593,392
7.17485,520
22.863,254
12.7303,101
20.2468,2315
12.378,1743
4.64429,2511
4.69517,2095
9.46738,2838
12.2958,1320
10.6379,2392
8.10994,915
28.2223,2000
9.89313,1610
6.06724,70
11.8253,1356
6.71179,1177
14.6284,1109
8.30013,2592
5.60499,596
12.856,2058
10.9068,1143
15.7793,84
17.0406,1894
9.00834,2379
9.21042,1144
7.37756,1720
3.06134,1288
9.0421,1139
13.7813,1620
17.4723,1302
9.25529,256
22.8864,2789
7.7343,2601
14.7271,1041
8.20675,204
16.2071,2917
5.24615,2086
4.83162,495
19.6031,965
28.0283,2205
2.19382,205
3.87817,258
5.01323,1432
12.29,1503
2.84957,2623
10.4103,1059
9.75363,2502
3.6409,2453
12.872,2922
2.47791,976
6.43698,1279
14.6402,1539
2.12149,1899
36.5386,1824
10.8918,542
8.51591,850
11.5911,2828
8.78383,1547
7.99462,959
17.333,126
7.07337,1651
9.36522,1178
4.84222,1987
16.0162,1773
13.7989,51
7.43531,1919
15.2593,1677
12.5655,1282
17.575,2871
6.67483,943
6.92379,793
9.317,1350
5.65741,993
9.69246,2440
17.7274,1653
11.566,1256
12.9619,1841
9.29906,2178
3.49215,21
10.8535,2145
41.5704,1096
9.51194,1468
3.75395,124
5.33793,2101
16.028,11
5.99774,2460
9.5502,1429
6.9031,1514
19.0346,342
5.26848,2135
5.90366,1477
11.1023,1910
11.1933,1671
8.97868,1931
38.6474,656
6.97246,1718
6.97457,1262
5.82978,1650
23.2015,1756
6.89644,1014
7.08472,1056
13.5947,879
10.1405,808
10.5708,2167
11.3114,24
8.06015,1582
13.1745,433
6.2366,104
7.89668,1428
6.39362,427
47.3705,253
8.22178,111
28.6195,2027
11.3739,1035
3.66863,494
2.27033,1570
14.7214,1413
24.1714,419
9.19797,1036
11.0026,873
8.23662,2385
8.10612,1344
6.29729,1060
16.9845,2888
9.52955,1069
23.4907,241
26.1875,1978
6.71643,551
7.3537,984
13.2763,208
33.4879,953
13.7577,942
3.76869,698
5.70281,58
10.5135,1647
1.95469,715
7.1746,1174
8.51563,1482
9.03775,1573
15.0548,211
4.57253,2645
4.76763,1363
9.04355,194
5.33568,2770
10.9123,2860
8.72402,880
7.79932,2848
8.20417,2190
50.2018,964
8.87312,2240
4.24066,2652
2.90158,704
11.6904,1548
17.0815,2800
4.61481,1697
5.35453,2884
25.1108,2516
13.1868,206
11.8,1566
10.2155,2776
4.41553,1708
9.20546,1604
19.8553,619
12.8119,752
13.6094,2825
7.30744,1942
18.6275,2703
16.7386,135
3.20541,2762
18.5999,1816
6.80553,493
6.02967,335
26.4283,2930
16.5862,2152
17.9206,1098
17.9401,867
12.6837,60
11.4234,1158
12.4749,611
17.9909,556
3.71501,1118
4.56488,2368
3.01605,1530
2.30661,2412
8.30552,1213
4.49802,1194
16.1369,1859
15.4834,147
7.06259,2778
16.1684,2928
6.04369,2430
30.5485,2308
2.79504,2104
4.55974,2611
44.9413,265
8.70207,1784
7.01963,2748
14.0527,222
11.5076,734
6.61339,1712
11.6718,2403
8.86976,477
2.87846,170
7.82232,1171
1.6945,748
15.9562,1949
4.72088,1829
9.71175,706
15.5439,1954
15.8782,2764
16.5133,876
13.2139,1029
13.7792,1738
32.4709,1569
4.43192,192
5.6296,1603
50.9816,684
3.13279,2263
4.11468,1933
12.7244,1254
13.8781,252
4.84625,1627
6.14998,702
7.0188,2343
6.19227,2604
6.49819,1039
5.21061,712
8.68491,938
4.95697,1880
14.7654,245
17.4068,2357
10.5595,2891
7.78612,151
5.82342,2589
9.53861,1828
4.17446,210
10.3073,2159
4.66845,814
18.5846,1608
18.6651,2350
5.08249,8
3.74191,364
19.8628,2222
4.91227,1689
15.0931,400
6.21398,2673
10.0894,1961
9.67069,1580
6.85424,2271
5.68443,2414
6.95204,885
18.5758,2517
8.1043,929
16.7918,1662
29.1761,474
6.24792,2272
14.382,2790
11.6327,1568
12.3168,2532
8.99899,1412
27.4677,1240
10.3035,517
16.0254,486
7.31129,207
9.03021,1588
16.5141,505
2.34751,1786
12.3718,388
3.84631,1871
2.68478,62
8.16365,2126
13.3726,2668
29.7662,229
1.56433,1597
14.8409,1958
8.90735,2015
6.58038,2354
5.43232,687
3.93968,1343
6.919,2410
6.55574,759
18.0098,1803
8.41171,199
5.27828,1339
19.5619,449
61.2652,1280
16.5511,2335
19.786,2395
16.7997,827
3.35928,859
10.2432,35
16.8683,1418
11.1455,940
27.1414,1616
7.53203,1799
14.2134,2227
12.8207,248
19.4027,1767
31.9596,1141
4.99838,287
7.73745,438
6.2868,145
9.51941,1691
4.95945,800
7.85286,1822
20.4457,1981
13.5027,127
24.5556,2283
4.11907,2651
15.929,423
4.30764,1205
6.29039,822
9.48731,91
2.4179,1120
12.6074,679
6.78169,653
8.06622,2818
22.3832,555
11.6984,2224
8.80545,2894
32.5348,1818
5.43886,539
8.17336,2586
9.97134,1453
3.25263,805
2.50555,462
1.88802,28
6.04323,2326
13.1001,13
11.8497,441
13.4236,1863
3.51887,603
3.38675,2731
44.9055,1665
14.3773,1384
9.71706,2693
24.9557,1901
2.27069,760
5.91244,1807
33.2663,923
2.76552,2098
6.31438,1944
3.5845,132
14.3254,2188
4.28277,2339
10.272,1690
7.15884,1105
11.9294,2500
20.2054,886
33.8595,1700
23.5086,1952
7.41324,2157
20.2315,267
11.3109,860
8.48645,1016
8.35667,1615
6.40829,1019
5.10905,522
19.4574,1802
3.66016,346
3.63857,2381
21.4914,1821
12.8462,1422
4.8191,1955
10.5423,949
7.19524,699
5.32684,189
6.08502,1483
9.90877,2812
13.5983,273
11.3624,1281
7.28531,2475
10.844,2026
15.6305,835
8.6393,1526
10.5668,2607
4.38693,723
3.82948,2635
6.09892,1965
25.1727,2306
12.713,2314
19.5946,1161
2.13597,224
5.64691,1527
6.39293,2220
43.1053,617
7.08193,269
11.0627,2925
6.24934,271
16.6182,264
8.52432,437
6.43583,1185
11.5193,432
39.3419,1642
11.0297,655
9.02146,202
7.80618,525
8.83854,2608
18.4441,2869
14.0018,2001
8.24153,1611
5.43604,130
16.2344,1085
4.77278,2709
12.2922,1291
46.9408,365
10.6719,2529
26.2188,1641
19.333,561
4.30935,175
11.9021,2486
16.9346,2202
2.77586,2666
23.4351,414
37.4643,1927
30.4734,2019
16.9962,1289
9.66664,448
26.9536,2909
10.4388,68
13.7714,1778
6.25204,2834
6.20875,103
23.9804,2226
5.50527,2417
16.3172,581
14.4871,863
4.03327,2431
13.9489,100
16.2558,1820
31.8985,1836
5.62726,36
14.5146,503
3.48106,2725
19.4988,425
9.24801,1918
11.814,518
9.98167,2467
3.7771,1311
29.7782,2313
24.1265,624
13.9288,989
12.8773,464
9.22147,259
8.02005,2826
2.26395,2718
33.6817,567
18.315,1114
11.1363,2255
11.0959,90
8.9134,72
2.18409,2701
3.63579,2581
6.35071,1355
9.65737,2374
5.57505,180
2.54834,2685
62.8186,1979
16.5898,2824
29.343,1020
5.19347,1772
4.28716,2653
3.87802,2119
12.6601,2426
17.8103,992
4.29845,2386
7.80709,2455
23.1989,2295
6.05076,2515
15.3692,1415
11.1943,831
13.2578,177
2.55694,796
4.94411,2751
4.4478,903
12.1866,2200
12.2151,182
2.54649,697
6.50939,79
4.17351,193
4.16724,1009
4.81257,983
3.60832,740
14.8041,1959
4.73452,266
18.1065,1132
11.2175,2337
14.5385,445
15.0139,905
18.7516,1557
6.25528,2052
10.0928,1173
5.89363,1637
1.69507,2231
13.4796,2439
6.27278,357
31.4249,299
13.4106,2106
18.8096,2900
4.02022,2584
36.095,1607
12.515,455
6.42504,315
6.52906,158
15.6361,1239
1.98546,2208
7.56739,1208
14.4541,235
4.45778,1633
9.54047,2415
23.8411,579
4.27322,2262
19.401,1558
6.28728,2508
18.2771,2680
20.2217,2120
8.44484,1473
18.009,2791
26.4832,406
10.7068,1214
9.13054,955
21.8964,2868
8.67501,41
5.23799,1111
13.4454,2893
11.6351,2282
5.72104,1362
8.80045,87
10.8648,2184
16.3463,725
35.0665,1870
5.70847,2723
3.74763,1193
14.9751,952
10.3835,1474
38.347,247
29.9488,2328
6.40329,1067
8.95971,1106
11.6559,2929
10.0454,1244
10.0026,2039
11.3467,1486
8.31901,2568
8.70641,2512
5.26853,185
9.09181,1250
31.7806,1275
14.59,1295
6.30548,187
13.557,2302
3.27642,2214
5.07008,1322
23.3389,1314
8.7554,1770
4.07594,2233
8.70972,1703
19.289,123
35.0712,2035
26.5649,2918
1.35565,849
7.65735,354
27.4828,1699
2.74335,2055
23.8076,957
19.0151,969
2.97324,721
2.17963,1479
14.0832,1892
8.39495,2739
7.8803,897
9.40347,2799
2.72098,799
36.0833,1804
9.06007,1728
7.84441,1856
2.36189,2733
10.4872,2842
9.05287,56
4.20242,1776
1.49755,765
10.4051,902
8.82766,1862
11.6351,1559
23.8479,1707
27.498,2875
14.2778,2181
14.3381,2062
5.18052,1636
3.79952,1914
10.6451,2069
7.95866,1830
5.61022,1233
10.8808,1723
45.7021,1104
13.7759,1438
13.2506,553
3.18438,1634
12.422,1574
6.32362,1915
18.1271,572
10.9231,2735
31.0165,1744
5.12189,2065
8.50418,666
3.5781,2833
4.3564,757
21.9556,372
28.8388,2373
7.05461,1260
3.69629,1932
10.9256,741
12.3432,1305
3.62409,2621
17.7851,774
16.5563,1875
11.562,1450
5.62039,730
9.09771,1545
4.37359,787
32.6366,1459
1.84843,2758
29.0711,2348
15.6512,2850
4.2381,1920
4.38893,513
12.2067,2846
4.04502,1426
13.5511,1401
7.05679,2067
6.17523,1635
1.64008,2698
12.3257,2491
5.33016,2648
3.30574,2659
4.71319,548
14.7995,422
6.6935,2109
1.44593,47
7.15531,1748
4.66155,1710
30.3068,1951
12.6501,646
3.40292,1359
6.35561,1991
4.70251,2865
5.72492,2713
10.1576,491
6.15004,1225
9.24686,531
5.44895,2771
15.0888,452
67.7206,1939
8.75673,1769
10.498,290
8.39278,2294
25.4262,261
1.33776,592
7.07042,2746
11.7669,2906
10.3883,2177
5.51989,1342
27.0344,2212
13.2766,2552
11.0663,1062
6.63706,179
5.02494,1075
9.70407,2473
12.9787,1496
8.04124,1887
7.41758,2180
8.94006,2252
4.22269,1005
3.61229,694
7.76679,1188
14.3579,1594
20.9648,2908
21.1994,673
12.3667,2358
5.51952,2049
35.8294,327
12.4948,479
33.8389,777
14.6712,2211
3.91249,1676
4.26436,153
19.7832,600
5.63004,1055
5.47913,77
7.15388,970
10.2753,526
10.0903,403
22.7594,2043
10.6938,1485
16.8346,324
15.0644,326
4.8918,37
5.98854,66
6.90522,1950
12.7685,2025
20.743,2217
12.1817,2164
4.99244,1790
22.727,2176
24.9249,2239
3.29759,751
6.93222,1327
9.57516,1058
4.84129,2809
22.3754,280
7.9347,1734
10.7561,2307
3.99064,1340
3.73029,2150
10.8097,1536
6.92232,496
17.8912,2340
15.4731,2802
9.62837,944
19.2902,1586
17.5459,560
15.6293,2493
11.4333,1115
32.1031,2375
9.02677,1577
10.4057,81
9.44059,2506
3.7743,2696
15.3268,244
7.04387,2436
37.2694,232
8.4343,1912
7.5759,821
9.30633,2382
25.0004,401
5.37767,134
20.4604,1685
11.2891,2435
3.44953,1488
8.00118,1215
12.9001,163
2.95477,2496
4.64126,1168
6.16201,610
8.44748,2742
2.56703,2773
5.91992,717
17.5715,276
11.2901,317
9.18879,2207
10.1482,279
10.5369,2171
4.91264,750
19.4726,1292
4.26517,776
18.2888,2490
29.4513,2037
8.64244,1605
7.29497,2093
21.8526,637
15.3006,1388
25.6858,197
2.56776,688
31.8207,383
14.7671,2275
10.7153,1751
4.5472,654
8.46378,2105
18.4356,846
36.6174,2012
13.8892,1750
7.52858,1724
3.926,1013
4.17554,86
8.17237,311
22.116,2901
7.31181,1480
9.72931,2477
5.69268,999
5.81862,644
9.90399,2251
16.349,1324
17.4257,917
7.45355,1809
6.98597,2536
6.06498,788
4.69098,2089
3.13315,2614
8.52861,358
4.41908,1956
17.1179,1675
4.52591,1516
8.71584,2355
2.0014,2574
7.54726,2044
2.78681,647
5.70755,568
23.4211,1593
23.331,1202
15.2699,48
3.23642,2777
17.4082,2902
12.9092,118
4.3025,2366
32.2197,198
7.21906,2053
3.74723,485
3.79017,2736
35.5547,1228
13.2043,2008
40.0636,2209
11.3097,2732
4.84933,865
7.18285,2518
7.40384,906
22.4142,604
16.7303,424
3.37165,728
2.73147,643
32.332,227
18.1984,1730
28.4022,339
37.6121,1100
9.5368,1436
6.63563,1195
16.6518,2521
5.03458,562
6.98272,173
6.01688,1218
22.7039,226
26.908,337
15.3215,116
11.8959,1024
3.3665,2081
11.6742,1423
7.15404,2674
15.912,2463
12.8144,1747
3.09256,2409
7.8884,2598
15.2955,1410
11.6488,246
23.1233,2235
1.88387,2622
11.739,1990
5.19177,1099
3.91902,2640
5.38614,672
24.3928,838
7.43826,669
8.48681,1740
11.0877,1133
15.4469,1430
11.1802,497
7.57937,353
8.559,1713
9.23988,6
6.0566,780
2.85234,1328
11.0604,1298
21.305,395
23.758,1219
24.2841,2661
5.22129,1211
6.77693,2642
4.9291,1365
7.7794,2091
20.1195,1470
3.50251,510
6.65332,540
3.61873,1051
14.8598,2549
5.1697,155
5.51617,1645
5.60228,119
20.8849,1346
5.6389,83
15.4482,2268
24.1956,1465
10.7431,52
5.2579,819
20.8366,1278
19.2796,1226
6.73868,2111
17.4648,2827
5.51091,2325
3.5914,2182
3.95027,1443
12.0878,108
32.3255,1600
5.81264,1068
15.6229,966
28.0229,1407
4.01874,1758
15.7715,1833
30.5612,2206
6.55396,1353
10.8449,1549
11.9011,663
3.7229,2605
13.0126,671
9.41832,2726
8.04755,2594
10.4934,2319
54.9565,2287
31.8963,629
15.9853,2002
17.8762,1272
15.2672,1167
3.70149,26
19.6977,242
27.8721,2289
28.5396,219
11.0903,459
10.6938,1317
6.65268,1071
9.99911,97
17.7776,1448
7.95126,726
23.0972,411
6.61539,1679
13.2814,1935
7.90817,2712
9.06432,2324
11.8837,1263
6.37701,2596
5.31078,764
11.7326,1308
5.53807,2108
7.17775,635
8.86776,2461
5.62674,2400
16.7091,2084
27.3676,399
17.4494,622
5.38087,2144
5.26499,1341
7.43364,2702
28.0227,582
21.5052,2423
1.34893,1596
12.234,1911
4.62555,2862
12.2988,792
11.0804,1762
7.57238,912
8.20101,2276
5.06335,1765
30.8923,1975
8.87217,1223
29.7837,323
2.42183,43
49.5708,2237
8.41748,1851
3.50494,20
1.51764,2141
6.59977,988
16.3463,2845
13.5324,2151
13.6309,601
17.6924,1434
4.37659,742
12.7047,1782
8.65135,2378
4.6308,2579
31.9498,1926
39.8072,676
7.63598,1018
4.30825,2556
5.69746,1186
3.70715,544
12.8249,377
13.2511,961
17.8774,2498
6.59332,307
6.32925,2139
32.1329,641
4.90182,71
4.55054,1534
5.04844,2418
14.4525,951
9.7391,842
6.00852,166
3.06821,714
22.8153,2128
5.34184,409
7.45751,2059
24.6222,384
9.90717,1015
9.31965,2883
8.99097,490
11.5098,1045
3.39511,2133
12.9255,1649
15.54,2246
23.0727,371
4.98195,754
7.4549,516
7.48729,1440
8.36314,918
12.6947,2305
5.94199,2743
2.09384,2112
21.2477,1721
2.6015,2649
6.25549,1891
14.5549,1222
9.11755,2425
14.0268,968
18.0146,2492
9.76392,1424
16.3324,680
4.62754,1435
20.5988,236
2.61878,1455
8.6439,1103
10.2596,1801
42.027,1943
12.9149,674
8.0547,1358
5.31539,2903
35.217,1667
33.9131,2921
18.4299,2482
9.72189,2419
9.02651,511
8.99289,743
5.35668,2714
22.8163,2017
2.01146,2655
7.93925,2553
14.867,973
13.262,2542
20.3558,2932
29.0499,1694
8.65406,2110
19.7277,594
11.3303,362
3.85735,2656
39.6639,1160
18.2294,1377
17.5975,585
6.791,2863
17.741,31
4.90316,176
3.36837,1646
24.0681,1127
3.14939,2124
7.92406,2641
8.75957,1576
9.09075,2369
5.66862,1180
18.7466,1996
13.6325,2543
13.8463,366
12.183,2045
12.2898,1427
9.16084,1411
4.18817,2643
6.51157,16
41.5689,2290
3.22051,2116
9.64079,1498
3.43792,1129
6.31025,615
2.96364,2102
30.9724,554
12.623,1853
21.9879,2470
5.20245,156
11.814,2401
13.0082,1079
30.8164,864
16.5006,2434
32.8829,1693
11.9041,962
29.2434,2829
26.2599,1033
6.81027,50
12.2951,480
2.00682,2571
26.7209,2216
12.8547,2250
7.15572,2333
25.9681,2179
1.16084,2365
7.30363,1065
6.13298,2280
5.06179,2615
12.5974,1221
4.80543,2524
3.55623,971
5.661,1004
6.21727,978
8.78297,200
16.1003,933
8.88632,1044
13.5119,1241
1.7664,789
6.29007,2658
15.989,662
6.96361,1467
3.649,613
4.79874,958
4.71704,2170
10.6842,1631
8.53081,2050
10.6642,2530
7.84079,169
10.5608,936
7.87185,908
3.25932,584
4.37485,2781
18.773,2843
8.25204,2161
9.99648,2166
9.48803,775
15.7894,351
15.7547,1081
17.3974,190
6.25232,768
4.50516,2682
6.94508,1837
14.7502,188
12.5419,396
11.1744,297
15.9737,1884
3.82092,2527
7.67967,2695
24.0682,209
4.54587,75
10.0599,1416
3.8573,1012
21.9621,1238
10.6935,2716
20.9185,389
9.09235,1852
14.3436,1248
4.16278,1735
14.1103,1775
30.8955,508
6.95773,855
16.7666,1792
13.2566,457
18.4066,1345
15.2007,904
3.21536,1463
16.5694,1204
4.90345,2046
5.23841,2856
4.29289,1766
13.6203,1296
21.1332,1779
25.2657,2195
2.89225,815
2.85253,2346
2.10119,2573
0.736563,2788
9.38035,1258
16.3123,559
2.34804,2677
16.9632,1073
9.7657,2158
5.79746,2156
25.7076,2006
5.90824,1585
9.52357,890
5.30554,514
16.6418,1764
9.61206,1982
23.8637,1475
12.6616,2075
4.23339,2137
7.33538,139
20.2402,932
13.9018,1088
2.68386,14
26.4612,260
7.08452,2618
17.6019,2794
9.79772,142
15.3996,2541
29.3157,947
3.49275,1057
10.018,1271
9.09808,1381
2.28726,782
11.5604,1737
24.2283,1234
2.39795,708
8.01971,2420
3.8494,1261
8.89393,1794
8.30228,125
9.39161,2187
16.3899,1117
6.99054,2488
9.38174,1269
11.4234,1814
5.83824,442
6.95991,2606
3.78311,2745
5.40019,839
11.7336,2448
8.0795,2721
6.77672,1287
10.2325,2707
11.953,1789
7.99338,1654
5.11674,216
11.9296,2801
15.1482,1333
26.6361,1906
3.5186,1562
9.01432,614
3.79335,2898
7.37022,2329
3.10523,2054
2.87384,718
10.8294,2377
8.95499,2609
29.7072,2242
4.38541,1189
9.30065,991
4.4235,892
9.73825,370
